issue,title,previous_state,disposition,result_state,priority,area,kind,related_remediation,rationale,evidence
655,order n'envoi toujours pas le layer derrière l'autre layer dans le canvas en fon,OPEN,close_completed,CLOSED,P1,Renderer,Bug,R18,Layer Order direction was changed to the requested front-index convention and verified in merged PR #436.,https://github.com/mysteropodes/nemo/issues/655; https://github.com/mysteropodes/nemo/pull/436
656,pblm d'ui sur le menu blend qui ne s'affiche pas là où l'on clic au bon endroit ,OPEN,close_completed,CLOSED,P2,UI,Bug,R18,Blend menu anchoring regression was directly verified after merged PR #435.,https://github.com/mysteropodes/nemo/issues/656; https://github.com/mysteropodes/nemo/pull/435
657,je ne vois pas où le parentage ni le blend serait keyframbles dans layer propert,CLOSED,retain_closed,CLOSED,P2,Animation,Feature,R18,Maintainer closed this as a duplicate after keyframable Blend and Parent landed in merged PRs #437 and #439; documented limitations are outside the duplicate's requested scope.,https://github.com/mysteropodes/nemo/issues/657; https://github.com/mysteropodes/nemo/pull/437; https://github.com/mysteropodes/nemo/pull/439
658,ajoute la possibilité de drag ou mettre plusieurs image pour un seul et même fee,OPEN,close_completed,CLOSED,P2,Platform,Feature,R18,Multiple screenshots per feedback entry were delivered in merged PR #447.,https://github.com/mysteropodes/nemo/issues/658; https://github.com/mysteropodes/nemo/pull/447
659,"le blend mode fait disparaitre le canvas, il ne devrait pas être affecté",OPEN,close_completed,CLOSED,P0,Renderer,Bug,R17; R18,Non-Normal blend modes no longer hide the entire canvas; maintainer reproduced the cause and merged PR #438 is on current main.,https://github.com/mysteropodes/nemo/issues/659; https://github.com/mysteropodes/nemo/pull/438
660,impossible de déplacé les vertex avec subselect dans motion si la shape est dans,OPEN,close_completed,CLOSED,P1,Animation,Bug,R18,Subselect hit testing now accounts for per-element Motion in groups after merged PR #441.,https://github.com/mysteropodes/nemo/issues/660; https://github.com/mysteropodes/nemo/pull/441
661,le valeurs de propriété dans layer properties ne changent pas en temps réel pend,OPEN,close_completed,CLOSED,P2,UI,Bug,R18,Motion property fields now refresh during canvas drags through merged PR #440.,https://github.com/mysteropodes/nemo/issues/661; https://github.com/mysteropodes/nemo/pull/440
662,"le lock in point, out point et layer affecte toute les keyframes alors que ça de",OPEN,close_completed,CLOSED,P1,Animation,Bug,R18,Per-selected-key in/out locks were separated from the whole-layer lock in merged PR #442.,https://github.com/mysteropodes/nemo/issues/662; https://github.com/mysteropodes/nemo/pull/442
663,l'animation du blend mode n'est pas synchro avec les keyframe dans le layer prop,OPEN,close_completed,CLOSED,P1,Animation,Bug,R18,"Blend animation now stays synchronized across properties panel, grid, and context menu through merged PR #444.",https://github.com/mysteropodes/nemo/issues/663; https://github.com/mysteropodes/nemo/pull/444
664,impossible de select et déplacé des keyframes de parent et blend et si j'essaye ,OPEN,close_completed,CLOSED,P1,Animation,Bug,R18,"Parent/Blend keyframe selection, drag, and delete were exercised after merged PR #445; the unreproduced crash has no later report.",https://github.com/mysteropodes/nemo/issues/664; https://github.com/mysteropodes/nemo/pull/445
665,j'ai 3 calques si je change l'order du calque 1 en value = 1 alors il va derrièr,OPEN,close_completed,CLOSED,P1,Renderer,Bug,R18,Explicit layer Order now wins collisions with untouched natural ranks after merged PR #446 and direct three-layer verification.,https://github.com/mysteropodes/nemo/issues/665; https://github.com/mysteropodes/nemo/pull/446
666,dans motion ajouté une keyframe de path > modifié le path avec subselect ne crée,OPEN,close_completed,CLOSED,P1,Animation,Bug,R18,Subselect now writes armed Motion vertex tracks for parametric and vector-brush paths; merged PRs #453 and #455 cover both passes.,https://github.com/mysteropodes/nemo/issues/666; https://github.com/mysteropodes/nemo/pull/453; https://github.com/mysteropodes/nemo/pull/455
667,quand on parent in time les keyframes select et que je drag par exemple le inPoi,OPEN,close_completed,CLOSED,P2,Animation,Bug,R18,In/out-locked keyframes now preview live during trim drag through merged PR #454.,https://github.com/mysteropodes/nemo/issues/667; https://github.com/mysteropodes/nemo/pull/454
668,"dans motion calque de son trop peu travailler impossible de le select, coupé, pa",OPEN,close_completed,CLOSED,P1,Media,Feature,R18; R20,"The follow-up completed audio selection, split, trim, and animatable volume with save/reload verification; merged PR #457 supersedes the initial partial pass.",https://github.com/mysteropodes/nemo/issues/668; https://github.com/mysteropodes/nemo/pull/457
669,dans une shape créer avec un brush avaec stroke et fill les 2 propriétés apparai,OPEN,close_completed,CLOSED,P2,Renderer,Bug,R18,Separate brush Fill/Stroke default swatches were corrected in merged PR #450.,https://github.com/mysteropodes/nemo/issues/669; https://github.com/mysteropodes/nemo/pull/450
670,sur un layer si je fait raccourcis 'p' la propriété de position ne s'affiche pas,OPEN,close_completed,CLOSED,P2,Animation,Bug,R18,Property shortcuts now hide unrequested Parent/Blend rows through merged PR #451.,https://github.com/mysteropodes/nemo/issues/670; https://github.com/mysteropodes/nemo/pull/451
671,j'ai enregister tout ce que j'ai fait par rapport aux keyframes de parent et ble,CLOSED,retain_closed,CLOSED,P1,Animation,Bug,R18,Parent/Blend keyframe marquee and shift-range selection were fixed and verified; merged PR #449 is on current main.,https://github.com/mysteropodes/nemo/issues/671; https://github.com/mysteropodes/nemo/pull/449
672,l'order n'est toujours pas totalement ok (tester avec brush shape) j'ai 3 layer ,OPEN,close_completed,CLOSED,P1,Renderer,Bug,R18,Layer Order now acts as an insertion position; maintainer exercised the exact three-layer reproduction and merged PR #448 is on current main.,https://github.com/mysteropodes/nemo/issues/672; https://github.com/mysteropodes/nemo/pull/448
709,[test automatique] verification du pipeline feedback,CLOSED,retain_closed,CLOSED,P3,Platform,Task,R18,Automated feedback-pipeline verification was explicitly validated and closed.,https://github.com/mysteropodes/nemo/issues/709
721,Right here,CLOSED,retain_closed,CLOSED,P3,DevEx,Task,,Closed placeholder ('Right here') has no actionable detail and no later contradiction.,https://github.com/mysteropodes/nemo/issues/721
722,right here,CLOSED,retain_closed,CLOSED,P3,DevEx,Task,,Closed placeholder ('right here') has no actionable detail and no later contradiction.,https://github.com/mysteropodes/nemo/issues/722
728,"ff
",CLOSED,retain_closed,CLOSED,P3,DevEx,Task,,Closed placeholder ('ff') has no actionable content and no later contradiction.,https://github.com/mysteropodes/nemo/issues/728
730,si je reorder shape dans éléments par exemple une shape par dessus un groupe ça ,OPEN,close_completed,CLOSED,P1,UI,Bug,R18,Cross-group shape drag/reorder was fixed in merged PR #731 with direct brush-fill verification.,https://github.com/mysteropodes/nemo/issues/730; https://github.com/mysteropodes/nemo/pull/731
735,Probleme toujours de hierrachie dans éléments peut importe l'index cela ne se re,OPEN,close_completed,CLOSED,P1,Document,Bug,R18,"Maintainer states all three hierarchy, drag-order, and nested-combine parts landed through merged PRs #737, #742, and #744.",https://github.com/mysteropodes/nemo/issues/735; https://github.com/mysteropodes/nemo/pull/737; https://github.com/mysteropodes/nemo/pull/742; https://github.com/mysteropodes/nemo/pull/744
738,Groupes imbriqués : un groupe combiné dans un sous-groupe compte comme un seul opérande du parent,OPEN,close_completed,CLOSED,P1,Document,Feature,R18,Nested combined groups as single parent operands were delivered in merged PRs #742 and #744.,https://github.com/mysteropodes/nemo/issues/738; https://github.com/mysteropodes/nemo/pull/742; https://github.com/mysteropodes/nemo/pull/744
746,est ce que l'on peut avoir le bouton déroulant comme pour transform mais shape e,OPEN,close_completed,CLOSED,P2,UI,Feature,R18,Collapsible Elements/Shapes sections and recursive group rows landed in merged PR #748.,https://github.com/mysteropodes/nemo/issues/746; https://github.com/mysteropodes/nemo/pull/748
747,possible qu'un element texte soit identifié comme tell et ne devienne pas un sha,OPEN,close_completed,CLOSED,P2,UI,Feature,R18,"Text identity, explode-to-shapes, and smart alignment guides were delivered in merged PR #750.",https://github.com/mysteropodes/nemo/issues/747; https://github.com/mysteropodes/nemo/pull/750
749,drag and drop un svg l'import en tant qu'image pas vecteur. y a t'il moyen aussi,OPEN,close_completed,CLOSED,P2,Document,Feature,R18,SVG drop and clipboard paths now import editable vectors through merged PR #759.,https://github.com/mysteropodes/nemo/issues/749; https://github.com/mysteropodes/nemo/pull/759
751,le timeremmaping sur une vidéo n'a pas l'air de fonctionné ça change pas à la bo,OPEN,close_completed,CLOSED,P1,Media,Bug,R18,Video Time Remap activation and source-frame evaluation landed in merged PR #753.,https://github.com/mysteropodes/nemo/issues/751; https://github.com/mysteropodes/nemo/pull/753
752,j'ai copié-coller un éléments dans un autre calque mais celui ci disparait quand,OPEN,close_completed,CLOSED,P0,Document,Bug,R18; R20,Paste onto a held frame now persists to the owning key or promotes the frame as appropriate; merged PR #763 contains the fix.,https://github.com/mysteropodes/nemo/issues/752; https://github.com/mysteropodes/nemo/pull/763
754,les keyframes d'animation 2D dans motion devrait aussi être avant et aprés le ou,OPEN,close_completed,CLOSED,P2,Animation,Feature,R18,"Drawing-key markers now cover the full Motion timeline, with out-of-range styling and behavior, through merged PR #766.",https://github.com/mysteropodes/nemo/issues/754; https://github.com/mysteropodes/nemo/pull/766
755,quand on réordonne des calques le undo ne marche pas,OPEN,close_completed,CLOSED,P1,Document,Bug,R18; R20,Undo now restores both order and folder membership for cross-folder layer reordering in merged PR #760.,https://github.com/mysteropodes/nemo/issues/755; https://github.com/mysteropodes/nemo/pull/760
756,le link de parentage reordonne des calque au lieu de link attention à bien diffé,OPEN,close_completed,CLOSED,P1,Animation,Bug,R18,Motion parent pickwhip no longer arms row reordering after merged PR #760.,https://github.com/mysteropodes/nemo/issues/756; https://github.com/mysteropodes/nemo/pull/760
757,attention quand on import un footage celui ci apparait en fond de BG opacité il ,CLOSED,retain_closed,CLOSED,P3,Media,Bug,,Reporter/maintainer explicitly identified this footage-opacity report as a false alarm and requested closure.,https://github.com/mysteropodes/nemo/issues/757
758,les raccourcis de transform ne marche pas si jamais le menu de transform d'un ca,OPEN,close_completed,CLOSED,P2,Animation,Bug,R18,Transform shortcuts now override the animated-only filter and expose their requested row after merged PR #765.,https://github.com/mysteropodes/nemo/issues/758; https://github.com/mysteropodes/nemo/pull/765
761,à partie du moment où on change un propriété dans un calque celui ci doit être s,OPEN,close_completed,CLOSED,P2,UI,Feature,R18,Editing a Motion property now selects its owning layer through merged PR #773.,https://github.com/mysteropodes/nemo/issues/761; https://github.com/mysteropodes/nemo/pull/773
762,dans motion si je révèle les keyframes avec u je doit aussi pouvoir refermer la ,OPEN,close_completed,CLOSED,P2,Animation,Feature,R18,The U shortcut now toggles keyed property rows closed through merged PR #768.,https://github.com/mysteropodes/nemo/issues/762; https://github.com/mysteropodes/nemo/pull/768
764,probleme si j'ai fait u sur des calques et que j'utilise l'onglet de fermeture d,OPEN,close_completed,CLOSED,P2,Animation,Bug,R18,The U-expanded property close affordance was corrected in merged PR #768.,https://github.com/mysteropodes/nemo/issues/764; https://github.com/mysteropodes/nemo/pull/768
767,probleme dans motion quand on resize la fenetre du navigateur et que l'on vient ,OPEN,close_completed,CLOSED,P2,UI,Bug,R18,Timeline grid resizing with the browser window was fixed in merged PR #770.,https://github.com/mysteropodes/nemo/issues/767; https://github.com/mysteropodes/nemo/pull/770
769,pourquoi le rec de slection dans motion sur la timeline à droite ne selectionne ,OPEN,close_completed,CLOSED,P2,Animation,Feature,R18,Motion grid marquee selection now also selects the corresponding layers through merged PR #777.,https://github.com/mysteropodes/nemo/issues/769; https://github.com/mysteropodes/nemo/pull/777
771,le raccourcis u ne doit pas ouvrir un calque dans motion si celui ci n'a pas de ,OPEN,close_completed,CLOSED,P2,Animation,Bug,R18,The U shortcut no longer opens a layer without keys after merged PR #775.,https://github.com/mysteropodes/nemo/issues/771; https://github.com/mysteropodes/nemo/pull/775
772,pourquoi ne pourrait on pas déplacé la keyframes d'animation 2D dans motion même,OPEN,close_completed,CLOSED,P2,Animation,Feature,R18,Animation 2D keyframes outside layer in/out can be moved from Motion after merged PR #775.,https://github.com/mysteropodes/nemo/issues/772; https://github.com/mysteropodes/nemo/pull/775
774,"le timeremmaping sur une vidéo n'est toujours pas actif , il ne change pas l'exp",OPEN,close_completed,CLOSED,P1,Media,Bug,R18,Live video exposure refresh after Time Remap edits was fixed in merged PR #780.,https://github.com/mysteropodes/nemo/issues/774; https://github.com/mysteropodes/nemo/pull/780
776,la possibilité dans motion d'attribué le même label color aux calques select et ,OPEN,close_completed,CLOSED,P2,UI,Feature,R18,Apply-to-selection and Shift-click label-color selection were delivered in both modes by merged PR #781.,https://github.com/mysteropodes/nemo/issues/776; https://github.com/mysteropodes/nemo/pull/781
778,pblm de selection des footage dans le canvas,OPEN,close_completed,CLOSED,P1,Media,Bug,R18,Footage canvas selection and lasso support were fixed in merged PR #783.,https://github.com/mysteropodes/nemo/issues/778; https://github.com/mysteropodes/nemo/pull/783
779,le mesh sur une vidéo ne persiste pas à la lecture ou scrub dans la timeline,OPEN,close_completed,CLOSED,P1,Media,Feature,R18; R21,"Video-layer mesh persistence and animatable mesh vertices were delivered in merged PRs #785 and #786, removing the stated initial limitation.",https://github.com/mysteropodes/nemo/issues/779; https://github.com/mysteropodes/nemo/pull/785; https://github.com/mysteropodes/nemo/pull/786
788,pblm de calage de keyframe de parentage dans motion,OPEN,close_completed,CLOSED,P2,Animation,Bug,R18,Parent/Blend row offsets and downstream key alignment were corrected in merged PR #792.,https://github.com/mysteropodes/nemo/issues/788; https://github.com/mysteropodes/nemo/pull/792
789,avec le raccourcis u dans motion n'affiché que les properties avec keyframe pas ,OPEN,close_completed,CLOSED,P2,Animation,Bug,R18,The U shortcut now limits Motion rows to keyed properties through merged PR #795.,https://github.com/mysteropodes/nemo/issues/789; https://github.com/mysteropodes/nemo/pull/795
790,resize et organisation des panels non enregistrer dans le fichier save du projet,OPEN,close_completed,CLOSED,P1,Document,Bug,R18; R20,Workspace layout persistence in project save/open was delivered in merged PR #796.,https://github.com/mysteropodes/nemo/issues/790; https://github.com/mysteropodes/nemo/pull/796
791,dans motion si je clic sur une keyframe de propriété ça doit select le layer aus,OPEN,close_completed,CLOSED,P2,UI,Bug,R18,Property-key click now selects its layer through merged PR #795.,https://github.com/mysteropodes/nemo/issues/791; https://github.com/mysteropodes/nemo/pull/795
793,toujours pblm de mesh sur vidéo dans motion où quand je scrubb le mesh disparait,OPEN,keep_validate,OPEN,P1,Media,Bug,R18; R21,"Merged PR #787 matches the likely WASM readback failure and the maintainer's local scrub did not reproduce it, but the comment explicitly requires retest after reload of the deployed version.",https://github.com/mysteropodes/nemo/issues/793; https://github.com/mysteropodes/nemo/issues/793#issuecomment-5511238798; https://github.com/mysteropodes/nemo/pull/787
794,pourquoi je ne peux pas éditer le texte directement sur l'objet du canvas et pas,OPEN,close_completed,CLOSED,P2,UI,Feature,R18,In-place canvas editing for ordinary text was delivered in merged PR #801.,https://github.com/mysteropodes/nemo/issues/794; https://github.com/mysteropodes/nemo/pull/801
797,le panel d'animation de typo ne s'affiche pas quand je select un calque text dan,OPEN,close_completed,CLOSED,P2,UI,Bug,R18,Typography animation-panel visibility outside layer in/out was fixed in merged PR #799.,https://github.com/mysteropodes/nemo/issues/797; https://github.com/mysteropodes/nemo/pull/799
798,pourquoi le calque dupliqué n'apparait pas dans elements,OPEN,close_completed,CLOSED,P2,UI,Bug,R18,Duplicated-layer element expansion was fixed in merged PR #800 and explicitly marked delivered.,https://github.com/mysteropodes/nemo/issues/798; https://github.com/mysteropodes/nemo/pull/800
802,le shift + drag un objet ne le contraint pas en x ou y ,OPEN,close_completed,CLOSED,P1,UI,Bug,R18,Shift-drag axis constraint was verified in both editor modes and landed through merged PR #805.,https://github.com/mysteropodes/nemo/issues/802; https://github.com/mysteropodes/nemo/pull/805
803,quand on select un calque dans la timeline motion ou animation 2D et que l'on fa,OPEN,close_completed,CLOSED,P2,UI,Feature,R18,Layer duplication behavior was delivered in merged PR #829 with no contrary follow-up.,https://github.com/mysteropodes/nemo/issues/803; https://github.com/mysteropodes/nemo/pull/829
804,pourquoi le groupe ne se select pas avec sa bounding box comme toute autre group,OPEN,close_completed,CLOSED,P1,UI,Bug,R18,Maintainer verified group bounding-box selection across both modes on main and identified the report as an older build; the cited group PR #742 is merged on current main.,https://github.com/mysteropodes/nemo/issues/804; https://github.com/mysteropodes/nemo/issues/804#issuecomment-5513672386; https://github.com/mysteropodes/nemo/pull/742
806,on ne peut pas importer plusisuers vidéo en même temps ça serait bien de pouvoir,CLOSED,retain_closed,CLOSED,P2,Media,Feature,R18,Multi-video import was delivered in merged PR #829 and the issue is already closed.,https://github.com/mysteropodes/nemo/issues/806; https://github.com/mysteropodes/nemo/pull/829
826,note,OPEN,close_not_planned,CLOSED,P3,DevEx,Task,,Maintainer explicitly classified the one-word feedback as non-actionable and requested a new report if a real problem exists.,https://github.com/mysteropodes/nemo/issues/826; https://github.com/mysteropodes/nemo/issues/826#issuecomment-5513744588
827,attention j'ai l'impression d'un lag avec dans le canvas avec mode de fusion dan,CLOSED,retain_closed,CLOSED,P1,Renderer,Bug,R18; R19,Maintainer measured the combined-group scene cost reduction and linked merged PR #830; no later contradiction is recorded.,https://github.com/mysteropodes/nemo/issues/827; https://github.com/mysteropodes/nemo/pull/830
849,"dans element un groupe avec mode fusion, sur des shape avec brush si je select u",OPEN,keep_validate,OPEN,P1,UI,Bug,R18,Maintainer could not reproduce fill separation on current build and requested a reporter retest; a smaller live-fill metadata defect was found but not fixed here.,https://github.com/mysteropodes/nemo/issues/849; https://github.com/mysteropodes/nemo/issues/849#issuecomment-5523727549
856,attention hier je t'avais dis de dis de faire en sorte que le rec de selection d,OPEN,close_completed,CLOSED,P1,Animation,Bug,R18,Both lasso-selection causes were fixed in merged PRs #857 and #858; the second maintainer pass exercised all four gestures in the browser.,https://github.com/mysteropodes/nemo/issues/856; https://github.com/mysteropodes/nemo/pull/857; https://github.com/mysteropodes/nemo/pull/858
866,pblm de bounding box par rapport à la selection dans cette config,OPEN,keep_validate,OPEN,P1,UI,Bug,R18,"Maintainer reproduced and fixed the hover rectangle in merged PR #867, but explicitly left selection-box interpretation awaiting reporter confirmation.",https://github.com/mysteropodes/nemo/issues/866; https://github.com/mysteropodes/nemo/issues/866#issuecomment-5523643187; https://github.com/mysteropodes/nemo/pull/867
876,test de puis tari,CLOSED,retain_closed,CLOSED,P3,Platform,Task,R18; R21,Maintainer closed this as a successful end-to-end Tauri feedback foundation test; PR #874 is merged and its merge commit is on current main.,https://github.com/mysteropodes/nemo/issues/876; https://github.com/mysteropodes/nemo/pull/874
884,deploy shape into frame,OPEN,keep_open,OPEN,P2,Animation,Feature,R18,Feature request to deploy a shape into a frame has no maintainer decision or implementation evidence.,https://github.com/mysteropodes/nemo/issues/884
885,odin,CLOSED,retain_closed,CLOSED,P3,DevEx,Task,,Closed placeholder report ('odin') contains no actionable defect or contradictory evidence.,https://github.com/mysteropodes/nemo/issues/885
886,le réassignement de keyframes si on est sur la deuxième keyframe ne va pas à pas,OPEN,keep_open,OPEN,P1,Animation,Bug,R18,Current browser report describes broken auto-inbetween reassignment stepping and has no maintainer response or landed fix evidence.,https://github.com/mysteropodes/nemo/issues/886
