scope	name	sha	disposition	archive_ref	reason
remote	claude/motion-effect-null-layers	4c4fdd62d537e6d66fff386c80d26dca0ad97c8a	candidate	refs/archive/remote/claude/motion-effect-null-layers	complete Git tree is identical to integrated main-history commit caf8666235e19b1f5f78ed42ff1f7f74ec207620; distinct commit history preserved in bundle
remote	claude/motion-fill-color	ba83c8f6a85e27470e69a0f3753244f410e2e229	candidate	refs/archive/remote/claude/motion-fill-color	complete Git tree is identical to integrated main-history commit 4b4b2ed6b5e9338a36b6e579e7a7b30ca75f75d9; distinct commit history preserved in bundle
remote	claude/motion-path-vertex-property	d827fb8620a4081351ede1bcfa218075618f1c1a	candidate	refs/archive/remote/claude/motion-path-vertex-property	exact tip and full reachable history already contained in audited origin/main
remote	claude/motion-precomp-layer	5435e84bde6df32acfe678ff460578f4c7823540	candidate	refs/archive/remote/claude/motion-precomp-layer	exact tip and full reachable history already contained in audited origin/main
remote	claude/motion-props-panel-visibility	888644ccc0ff08f639a408a451c66458e7670233	candidate	refs/archive/remote/claude/motion-props-panel-visibility	complete Git tree is identical to integrated main-history commit 0297babe3a567d78c32f1e3f929aa7d082e1b254; distinct commit history preserved in bundle
remote	claude/motion-timeline-alignment	2b2f786351d74992fbea39b560a6811001e1f74c	candidate	refs/archive/remote/claude/motion-timeline-alignment	complete Git tree is identical to integrated main-history commit af9edb39408b4b4c89fc39dc60e4fe4ef0449d2a; distinct commit history preserved in bundle
remote	claude/mouth-rotation-mirage	7f33570b788143df773a8e5af24ebe4410ab7a7b	candidate	refs/archive/remote/claude/mouth-rotation-mirage	exact tip and full reachable history already contained in audited origin/main
remote	claude/null-anchor-and-shape-menu	464fc71274b529ab0cd9a4b893df939cd12710ea	retain		not proven retired: unique or unmerged history; owner/dependency reconciliation required
remote	claude/null-layer-canvas	ccf63f4dc29f8c554f9932a6dcd637cd289d7602	candidate	refs/archive/remote/claude/null-layer-canvas	exact tip and full reachable history already contained in audited origin/main
remote	claude/onion-skin-and-lag-fixes	fee87cc22a96ece5cb62d12044f12b31c946dd09	candidate	refs/archive/remote/claude/onion-skin-and-lag-fixes	exact tip and full reachable history already contained in audited origin/main
remote	claude/p5brush-vector-settings	13c421b645b9dc3e076b2b515a5ffd4d193b2084	candidate	refs/archive/remote/claude/p5brush-vector-settings	exact tip and full reachable history already contained in audited origin/main
remote	claude/panel-cleanup-checkbox-ui	3ff0d1f34ea0e65928adb3c1ca36279840443262	candidate	refs/archive/remote/claude/panel-cleanup-checkbox-ui	complete Git tree is identical to integrated main-history commit 3d86ca20dc7a32c608a6e601af5be7a9f8c136e2; distinct commit history preserved in bundle
remote	claude/persistent-fill-close-lines	de6cb3c3d8a7b24f726d48dd3fdff685043f0474	candidate	refs/archive/remote/claude/persistent-fill-close-lines	tip is the merged PR head, its ancestor, or has an identical complete Git tree; recorded merge commit is contained in audited origin/main
remote	claude/perspective-angle-snap	6a85b5ff7fe2c7621dab15424bd2696d259d8c1c	candidate	refs/archive/remote/claude/perspective-angle-snap	complete Git tree is identical to integrated main-history commit aa37a936f73b1745320a398fb62073698d18ea6b; distinct commit history preserved in bundle
remote	claude/pressure-curve-editor	2ced20450508a75478f57d9aefbab1811e48c4da	candidate	refs/archive/remote/claude/pressure-curve-editor	complete Git tree is identical to integrated main-history commit fc414c1f469ef1b730abbd33ea0cbcdcb3418b20; distinct commit history preserved in bundle
remote	claude/preview-adaptive-resolution	94e36773c00d467cfb212807b0a90523daf9a01f	candidate	refs/archive/remote/claude/preview-adaptive-resolution	exact tip and full reachable history already contained in audited origin/main
remote	claude/psd-import	c99905150899a69464794078eb49ae373c7a25c5	candidate	refs/archive/remote/claude/psd-import	complete Git tree is identical to integrated main-history commit c5365806a8bbd4705b547c21d5e8127c939a9ed0; distinct commit history preserved in bundle
remote	claude/r02-doctor-receipts	1ea8d34ed766a5b0b6b4b071b487a46d84e89fb3	candidate	refs/archive/remote/claude/r02-doctor-receipts	tip is the merged PR head, its ancestor, or has an identical complete Git tree; recorded merge commit is contained in audited origin/main
remote	claude/r03-curve-compat	8faadbe5b2ea0b420e2241f280fe81088a792f03	retain		open PR head or base: #959
remote	claude/r03-fixtures-bench	6d499212fdf447af439d66f5aadb905f6575110d	retain		open PR head or base: #959,#946
remote	claude/r03-inventory	dd39e5215f000031c5f75821913cce2e6f971db9	retain		open PR head or base: #944
remote	claude/r04-ffmpeg-sidecar-rebuild	7bd1f88c9816873cbb2f1a4996a135d40fdc636a	candidate	refs/archive/remote/claude/r04-ffmpeg-sidecar-rebuild	tip is the merged PR head, its ancestor, or has an identical complete Git tree; recorded merge commit is contained in audited origin/main
remote	claude/r06-dead-slot-reconcile	797e64b0b30eea8e136435749334574f15a5a339	retain		open PR head or base: #958
remote	claude/r06-native-state-isolation	dafbc5ff6221ff665ddfd66b31f0c5b74c95d92e	retain		open PR head or base: #953
remote	claude/reassign-multi-source	98410cee2d69165c213bd3d686c9b869fc5cfa94	candidate	refs/archive/remote/claude/reassign-multi-source	exact tip and full reachable history already contained in audited origin/main
remote	claude/release-feedback-token-fix	f2a9b79bb4f1a3272fe010160551fe39f7878a33	retain		not proven retired: unique or unmerged history; owner/dependency reconciliation required
remote	claude/remove-projet-panel	173197c0254ee31c1d7c3cac1aff0e4d90c998a7	candidate	refs/archive/remote/claude/remove-projet-panel	complete Git tree is identical to integrated main-history commit 97c81ac5edde293777047d0db1253508c83a4857; distinct commit history preserved in bundle
remote	claude/rename-nemo-feedback-token	2d51ffc4f90e315dc61080951b78e23f1c0812e0	retain		not proven retired: unique or unmerged history; owner/dependency reconciliation required
remote	claude/revert-calligraphic-nib	86271ec2280e524d47d08e94cfb43f0e6e6a7759	candidate	refs/archive/remote/claude/revert-calligraphic-nib	tip is the merged PR head, its ancestor, or has an identical complete Git tree; recorded merge commit is contained in audited origin/main
remote	claude/rig-widget-layers	9fd509cd350b607619efc0a4d929f5b187d8db40	candidate	refs/archive/remote/claude/rig-widget-layers	tip is the merged PR head, its ancestor, or has an identical complete Git tree; recorded merge commit is contained in audited origin/main
remote	claude/rulers-guides-and-snap	fee87cc22a96ece5cb62d12044f12b31c946dd09	candidate	refs/archive/remote/claude/rulers-guides-and-snap	exact tip and full reachable history already contained in audited origin/main
remote	claude/selected-colors-panel	f620cc774df458206139d03361830ea1e728b5c8	candidate	refs/archive/remote/claude/selected-colors-panel	complete Git tree is identical to integrated main-history commit 570be41faa0e2b7d171c45c53a14a7d6351b8afa; distinct commit history preserved in bundle
remote	claude/shapper-intelligence-m1	b0c0ca1a1d4a1232073f22644ffd190bed34c0c3	retain		open PR head or base: #142
remote	claude/shapper-intelligence-m2	38f0860fb9f5f10321620587fd1a3b0b451ef39d	retain		not proven retired: unique or unmerged history; owner/dependency reconciliation required
remote	claude/sketchbook-parity-symmetry-fisheye	3e4d84cf7422218ac76a69246982d85870768aef	candidate	refs/archive/remote/claude/sketchbook-parity-symmetry-fisheye	exact tip and full reachable history already contained in audited origin/main
remote	claude/skew-transform-handles	f2645a61b545dace78557dfdc16ec15538d52388	candidate	refs/archive/remote/claude/skew-transform-handles	exact tip and full reachable history already contained in audited origin/main
remote	claude/smooth-stabilizer-clarity	ac2dc9e5b6ae074e145badbbfab35c7fcf22cea1	candidate	refs/archive/remote/claude/smooth-stabilizer-clarity	complete Git tree is identical to integrated main-history commit ccda240aedfbf1e22ac0c3805d861fdc4c796c1c; distinct commit history preserved in bundle
remote	claude/symmetry-float-panel-discoverability	7e5a90d95c022267f051ed7b7e5d5e39ac8c0fd6	candidate	refs/archive/remote/claude/symmetry-float-panel-discoverability	exact tip and full reachable history already contained in audited origin/main
remote	claude/symmetry-shape-tools	09f2ed1fbf7faa07a701b107274c6888e9bd3307	candidate	refs/archive/remote/claude/symmetry-shape-tools	exact tip and full reachable history already contained in audited origin/main
remote	claude/text-layer-marking	1fa461ca224304f7d0809c6c306b4382387b52b4	candidate	refs/archive/remote/claude/text-layer-marking	complete Git tree is identical to integrated main-history commit 05e3f3eca58cc3ac195fc378b659cbe561c06ff2; distinct commit history preserved in bundle
remote	claude/text-per-char-animation	a3b31a1f7e8e8a25fcbc515b4f4520bf0e9cb70d	candidate	refs/archive/remote/claude/text-per-char-animation	complete Git tree is identical to integrated main-history commit 7eed7d6a5c06f6f1c901faf24eebc8e5b0ae6a3b; distinct commit history preserved in bundle
remote	claude/text-tool-rework	8d4313c1e466fc0893744612435cb558b36c2546	candidate	refs/archive/remote/claude/text-tool-rework	complete Git tree is identical to integrated main-history commit 6466786d2adafa6a0618c924b1705cd7cf50930d; distinct commit history preserved in bundle
remote	claude/toolbar-followup-fixes	f16cfadb92112ca4c56624dfb0e0023fff1a4bca	candidate	refs/archive/remote/claude/toolbar-followup-fixes	complete Git tree is identical to integrated main-history commit e8ce203970244c1fed37e0a080d5605b5203782b; distinct commit history preserved in bundle
remote	claude/tools-handle-bottom	5315fc95522e0202ede8bde1e20f148f3c753503	candidate	refs/archive/remote/claude/tools-handle-bottom	complete Git tree is identical to integrated main-history commit 9cc16519aa7474253d05edce837f0b3288f086e7; distinct commit history preserved in bundle
remote	claude/trim-and-motion-anchor-fixes	908706c7cb0bf39406f1fcecb8d34ff8f31fc591	candidate	refs/archive/remote/claude/trim-and-motion-anchor-fixes	exact tip and full reachable history already contained in audited origin/main
remote	claude/trim-stroke-ends	1b711bb7df90660c6f4a82c74c557bd473b7c02b	candidate	refs/archive/remote/claude/trim-stroke-ends	tip is the merged PR head, its ancestor, or has an identical complete Git tree; recorded merge commit is contained in audited origin/main
remote	claude/tween-engine-stress-test	0fdb849f12d7a9d72270401dfadb910692aa1db3	candidate	refs/archive/remote/claude/tween-engine-stress-test	exact tip and full reachable history already contained in audited origin/main
remote	claude/tween-multi-motion	e2f30f83713a182b71f7ef23d481e6ff722c00ce	retain		open PR head or base: #740
remote	claude/tween-per-pair-easing	fbf7f94852f623076b4394144a30c85175395a23	candidate	refs/archive/remote/claude/tween-per-pair-easing	exact tip and full reachable history already contained in audited origin/main
remote	claude/tween-reassign-id-hover	73d24e116d2557dbdcb5a58cf90bdb2cbf64f1b4	candidate	refs/archive/remote/claude/tween-reassign-id-hover	complete Git tree is identical to integrated main-history commit feb25987f1f8fe7c9d5c3b9897c1eca5732bcc98; distinct commit history preserved in bundle
remote	claude/ui-polish-batch2	bae529248045f0b7962cecb569e2e14c9a8d55a3	candidate	refs/archive/remote/claude/ui-polish-batch2	complete Git tree is identical to integrated main-history commit 5cc8198eb89eb705ffed7d99471b08732bf78eb0; distinct commit history preserved in bundle
remote	claude/vandijk-batch2	ee3bc82c993e8a93a10ef52a70264bfbd2729c81	candidate	refs/archive/remote/claude/vandijk-batch2	exact tip and full reachable history already contained in audited origin/main
remote	claude/vector-text-glyphs	a04045b0c717ee645da42a92f6913a7e737fb5d4	candidate	refs/archive/remote/claude/vector-text-glyphs	complete Git tree is identical to integrated main-history commit c210deccd76a7bfa7b43f9100b2be96bb713c661; distinct commit history preserved in bundle
remote	claude/vertex-path-morph-drag	d8a65eef14d42dc68d14240086a4353fa0fcafd8	candidate	refs/archive/remote/claude/vertex-path-morph-drag	complete Git tree is identical to integrated main-history commit b8f037c50beb7677d6095d1377d4989ca198f5d2; distinct commit history preserved in bundle
remote	claude/video-anchor-point	e82d47e152d6eeb871fb8ea0c26ec422c3e28e23	retain		open PR head or base: #4
remote	claude/web-public-beta	48b3bb738a56210e5ff25cdd047ecf40d7393e68	candidate	refs/archive/remote/claude/web-public-beta	exact tip and full reachable history already contained in audited origin/main
remote	claude/web-save	438831bebdced9421e7bc90aebfa1cf59f24b568	candidate	refs/archive/remote/claude/web-save	complete Git tree is identical to integrated main-history commit e61c3419e20609e10aada4d9e312dff4f2d8436a; distinct commit history preserved in bundle
remote	codex/40min-checkin-15-20260906	bcdc331e439711f4c7618c80d6c964e8337a7ce2	candidate	refs/archive/remote/codex/40min-checkin-15-20260906	exact tip and full reachable history already contained in audited origin/main
remote	codex/40min-checkin-20-20260906	f6ecab576ce7eacbd53079bd9746ec6514b7d316	candidate	refs/archive/remote/codex/40min-checkin-20-20260906	exact tip and full reachable history already contained in audited origin/main
remote	codex/40min-checkin-25-20260906	781ee77c948bc0e4cf76eb9019051388942f5b61	candidate	refs/archive/remote/codex/40min-checkin-25-20260906	exact tip and full reachable history already contained in audited origin/main
remote	codex/40min-checkin-30-20260906	0bda6ffecebd287e432d6a7e2247174334d30ebd	candidate	refs/archive/remote/codex/40min-checkin-30-20260906	exact tip and full reachable history already contained in audited origin/main
remote	codex/40min-checkin-35-20260906	b40b7376df3c98114ff25d1802f717d9b589d037	candidate	refs/archive/remote/codex/40min-checkin-35-20260906	exact tip and full reachable history already contained in audited origin/main
remote	codex/40min-checkin-40-20260906	9bc854107ff3dfc377ec502325fe646049a2152a	candidate	refs/archive/remote/codex/40min-checkin-40-20260906	exact tip and full reachable history already contained in audited origin/main
remote	codex/40min-checkin-45-20260906	1851a2e7ce9f0b357c2d515805a72bc10332be12	candidate	refs/archive/remote/codex/40min-checkin-45-20260906	exact tip and full reachable history already contained in audited origin/main
remote	codex/40min-checkin-50-20260906	a4f3f84c00f664310fd6aba01e745beb6212d68d	candidate	refs/archive/remote/codex/40min-checkin-50-20260906	exact tip and full reachable history already contained in audited origin/main
remote	codex/40min-checkin-55-20260906	d61fd5f28ff159eb638368dd47d4c4ae292e0cf9	candidate	refs/archive/remote/codex/40min-checkin-55-20260906	exact tip and full reachable history already contained in audited origin/main
remote	codex/40min-checkin-60-20260906	72a5c01472b25b5919187ddba8887cc473cdde12	retain		open PR head or base: #982
remote	codex/40min-checkins-20260905	fadd953ba1012e2f5c381f65b273eef9e120df24	candidate	refs/archive/remote/codex/40min-checkins-20260905	exact tip and full reachable history already contained in audited origin/main
remote	codex/application-mcp-integration-20260907	ade71cb688813de789ff74c31058e49928382486	retain		registered worktree branch
remote	codex/buzz-2882bffa93aa	69cc436a5485a8453c02965126018ac4a0d5f336	retain		open PR head or base: #955
remote	codex/buzz-2f64d9d01c8e	4f72560e89e9983a89ff9e8db8aa1cdbe00bca5f	candidate	refs/archive/remote/codex/buzz-2f64d9d01c8e	exact tip and full reachable history already contained in audited origin/main
remote	codex/buzz-3d7e932956a6	d7a79ffa588198424e3ad74b5cebe1b25368c655	retain		not proven retired: unique or unmerged history; owner/dependency reconciliation required
remote	codex/buzz-4e687b4d01e9	62decabd08193d2489f047d3d89b0863cda6d2ea	candidate	refs/archive/remote/codex/buzz-4e687b4d01e9	exact tip and full reachable history already contained in audited origin/main
remote	codex/buzz-518453585f53	143b3acdae98a00cdaf49983f5aa4d70ee935dc7	retain		not proven retired: unique or unmerged history; owner/dependency reconciliation required
remote	codex/buzz-614661f3b03b	6bf3bebbbc6e2153af627914dd88a40919726abd	candidate	refs/archive/remote/codex/buzz-614661f3b03b	exact tip and full reachable history already contained in audited origin/main
remote	codex/buzz-65e0a8fd13e7	5daa6b5b01583f1559284142ef52dc8427371da6	candidate	refs/archive/remote/codex/buzz-65e0a8fd13e7	exact tip and full reachable history already contained in audited origin/main
remote	codex/buzz-6c4ce7b78da8	e798788c3fd5597f30b1b303b7bb8ea597741877	retain		not proven retired: unique or unmerged history; owner/dependency reconciliation required
remote	codex/buzz-8bd1a690fae2	e798788c3fd5597f30b1b303b7bb8ea597741877	retain		open PR head or base: #952
remote	codex/buzz-93a718c28a45	f4892037ac0c3e165d21efa40a21aa2c75f0662b	retain		open PR head or base: #949
remote	codex/buzz-96d71b4918e0	c5c9e079c3fed3dfa52348ed4cd1b52a8ce10c8f	retain		not proven retired: unique or unmerged history; owner/dependency reconciliation required
remote	codex/buzz-d473c6e039a0	d6779891cfd26d7e2264fb66aa5cd8077b454d33	retain		not proven retired: unique or unmerged history; owner/dependency reconciliation required
remote	codex/buzz-d82435072344	b5517811a4226314a829da74de98fce51db0f40f	retain		not proven retired: unique or unmerged history; owner/dependency reconciliation required
remote	codex/buzz-e141caa33478	dad942594b51c4947f4d907a1d296549d50bc7d5	candidate	refs/archive/remote/codex/buzz-e141caa33478	exact tip and full reachable history already contained in audited origin/main
remote	codex/buzz-e8f5cacaf88f	025761b5bfe7af044b5008935e0f94d96833bef3	candidate	refs/archive/remote/codex/buzz-e8f5cacaf88f	exact tip and full reachable history already contained in audited origin/main
remote	codex/buzz-f7f3b006ea9d	16d756e05d0fb04c6eed6be0fdecf179ffef5549	retain		not proven retired: unique or unmerged history; owner/dependency reconciliation required
remote	codex/buzz-f8b4d83fa5d4	d520e9495666ba098cf5fda2168aa81878a458e4	candidate	refs/archive/remote/codex/buzz-f8b4d83fa5d4	exact tip and full reachable history already contained in audited origin/main
remote	codex/bz0-contract-alignment-20260905	6c74e6d577a3a409af2e389ed701043c540eae53	candidate	refs/archive/remote/codex/bz0-contract-alignment-20260905	exact tip and full reachable history already contained in audited origin/main
remote	codex/check32-native-acceptance-20260906	0c2600756669598b7a7233a8ef5675cb83cc5c20	retain		not proven retired: unique or unmerged history; owner/dependency reconciliation required
remote	codex/check33-rust-result-acceptance-20260906	01dd25367d2fa2b24056eaa444439cc2adb61baf	retain		not proven retired: unique or unmerged history; owner/dependency reconciliation required
remote	codex/check65-svg-export-20260906	58d208187bb9222e249741c9fa6eabe8d471252b	candidate	refs/archive/remote/codex/check65-svg-export-20260906	tip is the merged PR head, its ancestor, or has an identical complete Git tree; recorded merge commit is contained in audited origin/main
remote	codex/check70-r08-composition-20260906	582f51e2b0290207136629b634dcbf18b07069e2	candidate	refs/archive/remote/codex/check70-r08-composition-20260906	exact tip and full reachable history already contained in audited origin/main
remote	codex/check70-report-20260906	5a02104efec2c8189aafce48c0fca22be793c19a	retain		open PR head or base: #987
remote	codex/check75-report-20260906	435c057a9042920a6fc5889159b77707a2aede62	retain		open PR head or base: #989
remote	codex/check80-report-20260907	090706c2409874aa734e3bb97c087f126ccccead	retain		open PR head or base: #990
remote	codex/check85-r06-import-validation-20260907	521fe316ebe7bfcfcf0d64bfc2892b9d5ab71f62	candidate	refs/archive/remote/codex/check85-r06-import-validation-20260907	exact tip and full reachable history already contained in audited origin/main
remote	codex/check85-r06-integration-20260907	223f98d92157e162585120c20ee553060007416d	candidate	refs/archive/remote/codex/check85-r06-integration-20260907	exact tip and full reachable history already contained in audited origin/main
remote	codex/check85-report-20260907	70d739a73c97a26e4c441c8551514af483007fbb	candidate	refs/archive/remote/codex/check85-report-20260907	exact tip and full reachable history already contained in audited origin/main
remote	codex/check87-report-20260907	e6d4eefbc6224c10289a87356544d4935e0ac34c	candidate	refs/archive/remote/codex/check87-report-20260907	exact tip and full reachable history already contained in audited origin/main
remote	codex/check90-native-receipt-20260907	3a1261c78571a7b35b1ab362d316dbc5e6633a84	candidate	refs/archive/remote/codex/check90-native-receipt-20260907	exact tip and full reachable history already contained in audited origin/main
remote	codex/check90-report-20260907	62e91c90d4bc6123023f837b87d76940cb8c13ce	candidate	refs/archive/remote/codex/check90-report-20260907	exact tip and full reachable history already contained in audited origin/main
remote	codex/check92-main-composition-20260907	e17a8c113c2bdf104cdd2293b2ee47366eadce4b	candidate	refs/archive/remote/codex/check92-main-composition-20260907	exact tip and full reachable history already contained in audited origin/main
remote	codex/effects-and-3d-reference	fc63de1e9655b7c145c9e30f68b5ec2964251f9d	retain		not proven retired: unique or unmerged history; owner/dependency reconciliation required
remote	codex/feedback-2026-07-26	2be1ba21612647a8e85e0941fa02c3ae65d81b28	retain		not proven retired: unique or unmerged history; owner/dependency reconciliation required
remote	codex/feedback-2026-08-22	1e4fd85af77872c004e07f12c3fc7ae96cc07469	candidate	refs/archive/remote/codex/feedback-2026-08-22	exact tip and full reachable history already contained in audited origin/main
remote	codex/manual-only-actions-20260906	41081aa3383f2cc8c76c7805f531f43057f33534	candidate	refs/archive/remote/codex/manual-only-actions-20260906	exact tip and full reachable history already contained in audited origin/main
remote	codex/nemo-a2a-skill-integration	3e9a352100a23128ca755e86a8001cc0e7b364eb	retain		not proven retired: unique or unmerged history; owner/dependency reconciliation required
remote	codex/opacity-default-curve-r09-20260906	ff32d100dbf3a48747a0d2e4f5555b40a4a68bdb	retain		not proven retired: unique or unmerged history; owner/dependency reconciliation required
remote	codex/performance-refactor-handoff	201e4947606f82a35d1b5e5e8a9ae39d96517bb4	candidate	refs/archive/remote/codex/performance-refactor-handoff	complete Git tree is identical to integrated main-history commit 5b696bdfa88b65fa3ed035a1c03396d966e45453; distinct commit history preserved in bundle
remote	codex/r01-adoption-candidate-20260905	464eb05eb59c083ac9484144f783e1658de394b0	candidate	refs/archive/remote/codex/r01-adoption-candidate-20260905	exact tip and full reachable history already contained in audited origin/main
remote	codex/r03-baseline-resume-20260906	f1147c0806e4f511be3c46843c8ae4480e61e9b9	candidate	refs/archive/remote/codex/r03-baseline-resume-20260906	exact tip and full reachable history already contained in audited origin/main
remote	codex/r03-binding-repair-1a65df38	ebd074410f4b0b1e5c3dfe3091b637ca9c0805c6	retain		not proven retired: unique or unmerged history; owner/dependency reconciliation required
remote	codex/r03-integrated-candidate-20260906	1053aa59ec6eb34b60234abeb79bbad606e9192e	retain		open PR head or base: #968
remote	codex/r05-adoption-resume-20260906	a2d7e51a133ae891e4d6c6c3c7c71afb188a5fae	candidate	refs/archive/remote/codex/r05-adoption-resume-20260906	exact tip and full reachable history already contained in audited origin/main
remote	codex/r05-baseline-ratchet-20260905	1b0e77d77165f9a120aace877efeda26798bd588	candidate	refs/archive/remote/codex/r05-baseline-ratchet-20260905	exact tip and full reachable history already contained in audited origin/main
remote	codex/r05-checker-followup-20260905	72e8bce0781f5a63a939c83359b7b976f23f2c39	candidate	refs/archive/remote/codex/r05-checker-followup-20260905	exact tip and full reachable history already contained in audited origin/main
remote	codex/r05-eager-phase-d167d365	93ef911d9293406f2c0a55146f6e5957d92dbef8	retain		not proven retired: unique or unmerged history; owner/dependency reconciliation required
remote	codex/r05-integration-20260906	778daad654e658e65e7d9769fd989098afde5291	candidate	refs/archive/remote/codex/r05-integration-20260906	exact tip and full reachable history already contained in audited origin/main
remote	codex/r05-integration-lane-20260906	4c16e32cf653d000c832584e8f33f0f7cd0306e8	retain		not proven retired: unique or unmerged history; owner/dependency reconciliation required
remote	codex/r05-language-neutral-size-20260906	024da8bcd63540bb165cfc93a0915ff492abb0a9	retain		open PR head or base: #975
remote	codex/r05-repository-discovery-20260906	b646bf42ee18a6b899a51fe3113a1659b28399b9	retain		open PR head or base: #973
remote	codex/r06-acceptance-integration-20260906	6a976614b031cd2e3e46201957ddc9c09d18af1e	retain		open PR head or base: #963
remote	codex/r06-browser-preview-integration-20260905	9d16c1f6bd67a27e1f912775b6586fd3b75d22a2	candidate	refs/archive/remote/codex/r06-browser-preview-integration-20260905	exact tip and full reachable history already contained in audited origin/main
remote	codex/r06-build-runtime-20260905	f1f378c8691db1a1520899a7d6db5a624944fc19	candidate	refs/archive/remote/codex/r06-build-runtime-20260905	exact tip and full reachable history already contained in audited origin/main
remote	codex/r06-hosted-ci-prereqs-20260906	67164ec58901bd52d148ce404f2466af66d3a3c5	retain		open PR head or base: #967
remote	codex/r06-integration-resume-20260906	207a6dd4e72ae2dd9800b397ed6dd447a9948ccf	candidate	refs/archive/remote/codex/r06-integration-resume-20260906	exact tip and full reachable history already contained in audited origin/main
remote	codex/r07-browser-source-isolation-20260905	93266464ca79f48c2feb211e027d1af26d2f08f2	candidate	refs/archive/remote/codex/r07-browser-source-isolation-20260905	tip is the merged PR head, its ancestor, or has an identical complete Git tree; recorded merge commit is contained in audited origin/main
remote	codex/r07-hosted-workflow-20260906	a92164c1d21704c7a213e311ed46916bc9d61d7f	retain		not proven retired: unique or unmerged history; owner/dependency reconciliation required
remote	codex/r07-runtime-fixture-paths-20260905	f728346a5592d37edd5ba7ce4891afe7d9053e23	candidate	refs/archive/remote/codex/r07-runtime-fixture-paths-20260905	tip is the merged PR head, its ancestor, or has an identical complete Git tree; recorded merge commit is contained in audited origin/main
remote	codex/r07-rust-test-count-016f3b8b	d6cf353b4ff81f0b49940dcff581cdbe6e52a7c4	retain		not proven retired: unique or unmerged history; owner/dependency reconciliation required
remote	codex/recover-ci-checkin-doc-exemption-20260907	8666c74be3cf923ba3d71e1ca31409451ea02281	retain		not proven retired: unique or unmerged history; owner/dependency reconciliation required
remote	codex/rust-js-batching	5b696bdfa88b65fa3ed035a1c03396d966e45453	candidate	refs/archive/remote/codex/rust-js-batching	exact tip and full reachable history already contained in audited origin/main
remote	codex/shareable-remediation-package	2ec97e2440708fae783babc4d9c9e777b520fb04	candidate	refs/archive/remote/codex/shareable-remediation-package	exact tip and full reachable history already contained in audited origin/main
remote	codex/tooling-test-discovery-20260905	874726d33f06287cd48854e8216e02a31d2ee0c7	candidate	refs/archive/remote/codex/tooling-test-discovery-20260905	exact tip and full reachable history already contained in audited origin/main
remote	codex/weekend-final-handoff-20260907	c0cb6a6b8670da5aa3eddbb438a606a1b51bc8e3	candidate	refs/archive/remote/codex/weekend-final-handoff-20260907	exact tip and full reachable history already contained in audited origin/main
remote	codex/worktree-lifecycle-cleanup-20260906	07096605ba8dc78629731c4b684fc41d13287737	retain		open PR head or base: #976
remote	docs/claude-md-facts	0782c5dbbe02055438d0d92591c07f48810b485e	candidate	refs/archive/remote/docs/claude-md-facts	exact tip and full reachable history already contained in audited origin/main
remote	docs/readme	84b2589cad032c232b466e58d210255e0af65edc	candidate	refs/archive/remote/docs/readme	exact tip and full reachable history already contained in audited origin/main
remote	docs/readme-screenshot	7e6fb52d2f1327ea359c2725f8c05ffca0c056bd	candidate	refs/archive/remote/docs/readme-screenshot	tip is the merged PR head, its ancestor, or has an identical complete Git tree; recorded merge commit is contained in audited origin/main
remote	docs/user-guide	d9dc76db3a2ca7d519d1e69f9b3df2e3f1a014e1	retain		not proven retired: unique or unmerged history; owner/dependency reconciliation required
remote	docs/whats-next	dc1530c28893ca0e53cefb90a01bdf446b1485a5	candidate	refs/archive/remote/docs/whats-next	exact tip and full reachable history already contained in audited origin/main
remote	experimental/feature-scouting	14245ee0e02b17b144c1cd4f9bde22debfe20c15	retain		not proven retired: unique or unmerged history; owner/dependency reconciliation required
remote	feat/desktop-feedback-via-worker	3b05fe99e5ab8b3bd49edb2c7b29aec5e6e2c7e2	retain		not proven retired: unique or unmerged history; owner/dependency reconciliation required
remote	feat/desktop-feedback-via-worker-v2	03c352f6d258503c3ee7612cf6924252ab47d985	candidate	refs/archive/remote/feat/desktop-feedback-via-worker-v2	exact tip and full reachable history already contained in audited origin/main
remote	feat/feedback-spam-filter	e46d99ee80065c930a944e6cced00e19226b1269	candidate	refs/archive/remote/feat/feedback-spam-filter	exact tip and full reachable history already contained in audited origin/main
remote	feat/feedback-to-nemo	6be719c2ec4853075e73aba8236a27c705c66f89	candidate	refs/archive/remote/feat/feedback-to-nemo	tip is the merged PR head, its ancestor, or has an identical complete Git tree; recorded merge commit is contained in audited origin/main
remote	feat/security-headers	91f6d7d597c25733c79920e694a8fd907cdb2cac	candidate	refs/archive/remote/feat/security-headers	exact tip and full reachable history already contained in audited origin/main
remote	fix/release-app-signing-key	fbfe8aef8819e2a8bc80f35d9b31770c309edae1	candidate	refs/archive/remote/fix/release-app-signing-key	tip is the merged PR head, its ancestor, or has an identical complete Git tree; recorded merge commit is contained in audited origin/main
remote	fix/release-ffmpeg-dylib-bundling	c7fe03a77c9658a74cd80fb9a36424a71b5e8c5f	candidate	refs/archive/remote/fix/release-ffmpeg-dylib-bundling	tip is the merged PR head, its ancestor, or has an identical complete Git tree; recorded merge commit is contained in audited origin/main
remote	fizz/mcp-payload-contract	8c1dd9bdcc3b82d65fe963c8d7d95d30c48fb8c5	retain		open PR head or base: #1002
remote	fizz/r14-parity	ffd1ca61683ddac53dd7329a2d3bc9937158599d	retain		not proven retired: unique or unmerged history; owner/dependency reconciliation required
